country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,populist,farright,eurosceptic,vote_perc
Bulgaria,BG,2,BG31,Северозападен,EP,2019,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,76781,740812,245275,234386,1,0,0,0.31304046478442565
Bulgaria,BG,2,BG31,Северозападен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,NA,NA,NA,2324,740812,245275,234386,0,0,0,0.00947507899296707
Bulgaria,BG,2,BG31,Северозападен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,NA,NA,NA,2850,740812,245275,234386,0,0,0,0.01161961064111711
Bulgaria,BG,2,BG31,Северозападен,EP,2019,IMRO-BNP,IMRO -- BULGARIAN NATIONAL MOVEMENT,VMRO - BULGARSKO NATSIONALNO DVIZHENIE,2056,15353,740812,245275,234386,1,1,1,0.06259504637651615
Bulgaria,BG,2,BG31,Северозападен,EP,2019,NDSV-NEW TIME,NA,NA,NA,2053,740812,245275,234386,0,0,0,0.00837019671796962
Bulgaria,BG,2,BG31,Северозападен,EP,2019,NFSB,NATIONAL FRONT FOR THE SALVATION OF BULGARIA,NATZIONALEN FRONT ZA SPASENIE NA BULGARIA,2057,2093,740812,245275,234386,1,1,1,0.00853327897258179
Bulgaria,BG,2,BG31,Северозападен,EP,2019,NO ONE,NA,NA,NA,7188,740812,245275,234386,0,0,0,0.02930588115380695
Bulgaria,BG,2,BG31,Северозападен,EP,2019,OTHER,NA,NA,NA,7998,740812,245275,234386,0,0,0,0.03260829680970339
Bulgaria,BG,2,BG31,Северозападен,EP,2019,REVIVAL,REVIVAL,VAZRAZHDANE,5862,422,740812,245275,234386,0,0,0,0.00172051778615839
Bulgaria,BG,2,BG31,Северозападен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,NA,NA,NA,7471,740812,245275,234386,0,0,0,0.03045968810518805
Bulgaria,BG,2,BG32,Северен централен,EP,2007,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,39344,819258,281765,279363,1,1,1,0.1396340922399872
Bulgaria,BG,2,BG32,Северен централен,EP,2007,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,86046,819258,281765,279363,0,0,0,0.30538214469504726
Bulgaria,BG,2,BG32,Северен централен,EP,2007,DSB,DEMOCRATS FOR A STRONG BULGARIA,DEMOKRATI ZA SILNA BALGARIJA,1195,6929,819258,281765,279363,0,0,0,0.02459141483150852
Bulgaria,BG,2,BG32,Северен централен,EP,2007,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,59841,819258,281765,279363,1,0,0,0.21237911025145068
Bulgaria,BG,2,BG32,Северен централен,EP,2007,NDSV,NATIONAL MOVEMENT (SIMEON II) FOR STABILITY AND PROGRESS,NACIONALNO DVIZENIE (SIMEON VTORI) ZA STABILNOST I VAZHOD,374,15385,819258,281765,279363,1,0,0,0.05460223945486487
Bulgaria,BG,2,BG32,Северен централен,EP,2007,OTHER,NA,NA,NA,8863,819258,281765,279363,0,0,0,0.03145529075648146
Bulgaria,BG,2,BG32,Северен централен,EP,2007,PBSD+PDS,NA,NA,NA,5929,819258,281765,279363,0,0,0,0.02104235799336326
Bulgaria,BG,2,BG32,Северен централен,EP,2007,PES,NA,NA,NA,45761,819258,281765,279363,0,0,0,0.1624083899703654
Bulgaria,BG,2,BG32,Северен централен,EP,2007,SDS,UNION OF DEMOCRATIC FORCES,SAYUZ NA DEMOKRATICHNI SILI,482,8518,819258,281765,279363,0,0,0,0.03023086614732134
Bulgaria,BG,2,BG32,Северен централен,EP,2007,ZNS,AGRARIAN PEOPLE'S UNION,ZEMEDELSKI NARODEN SUYUZ,747,2747,819258,281765,279363,0,0,0,0.00974925913438503
Bulgaria,BG,2,BG32,Северен централен,EP,2009,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,43273,817130,341646,338610,1,1,1,0.12666034433302306
Bulgaria,BG,2,BG32,Северен централен,EP,2009,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,85819,817130,341646,338610,0,0,0,0.25119275507396543
Bulgaria,BG,2,BG32,Северен централен,EP,2009,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,76671,817130,341646,338610,1,0,0,0.22441650129080976
Bulgaria,BG,2,BG32,Северен централен,EP,2009,IMRO,IMRO -- BULGARIAN NATIONAL MOVEMENT,VMRO - BULGARSKO NATSIONALNO DVIZHENIE,2056,6765,817130,341646,338610,1,1,1,0.0198011977309847
Bulgaria,BG,2,BG32,Северен централен,EP,2009,KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,51439,817130,341646,338610,0,0,0,0.15056227791339574
Bulgaria,BG,2,BG32,Северен централен,EP,2009,LIDER,LIDER,LIDER,265,10742,817130,341646,338610,0,0,0,0.03144190185162419
Bulgaria,BG,2,BG32,Северен централен,EP,2009,NDSV,NATIONAL MOVEMENT (SIMEON II) FOR STABILITY AND PROGRESS,NACIONALNO DVIZENIE (SIMEON VTORI) ZA STABILNOST I VAZHOD,374,24386,817130,341646,338610,1,0,0,0.07137797603367228
Bulgaria,BG,2,BG32,Северен централен,EP,2009,OTHER,NA,NA,NA,6584,817130,341646,338610,0,0,0,0.01927140958770189
Bulgaria,BG,2,BG32,Северен централен,EP,2009,RZS,"ORDER, LAW AND JUSTICE","RED, ZAKONNOST I SPRAVEDLIVOST",272,16152,817130,341646,338610,1,1,0,0.04727700602377899
Bulgaria,BG,2,BG32,Северен централен,EP,2009,SINYATA,BLUE COALITION,SINYATA KOALITSIA,58,16779,817130,341646,338610,0,0,0,0.04911223898421173
Bulgaria,BG,2,BG32,Северен централен,EP,2014,ABC,ALTERNATIVE FOR BULGARIAN REVIVAL,ALTERNATIVA ZA BALGARSKO VAZRAZHDANE,3187,9144,784245,275493,261715,0,0,0,0.03319140595223835
Bulgaria,BG,2,BG32,Северен централен,EP,2014,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,7324,784245,275493,261715,1,1,1,0.02658506749717778
Bulgaria,BG,2,BG32,Северен централен,EP,2014,BBT,BULGARIA WITHOUT CENSORSHIP,BALGARIJA BES ZENSURA,3188,29179,784245,275493,261715,1,0,1,0.1059155768023144
Bulgaria,BG,2,BG32,Северен централен,EP,2014,BLUE UNITY,NA,NA,NA,1010,784245,275493,261715,0,0,0,0.00366615485692921
Bulgaria,BG,2,BG32,Северен централен,EP,2014,BSP/KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,42873,784245,275493,261715,0,0,0,0.15562282889220416
Bulgaria,BG,2,BG32,Северен централен,EP,2014,COALITION CODE,NA,NA,NA,1456,784245,275493,261715,0,0,0,0.00528507076404845
Bulgaria,BG,2,BG32,Северен централен,EP,2014,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,65674,784245,275493,261715,0,0,0,0.2383871822514547
Bulgaria,BG,2,BG32,Северен централен,EP,2014,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,71812,784245,275493,261715,1,0,0,0.2606672401839611
Bulgaria,BG,2,BG32,Северен централен,EP,2014,NFSB,NATIONAL FRONT FOR THE SALVATION OF BULGARIA,NATZIONALEN FRONT ZA SPASENIE NA BULGARIA,2057,8214,784245,275493,261715,1,1,1,0.02981563959882828
Bulgaria,BG,2,BG32,Северен централен,EP,2014,OTHER,NA,NA,NA,11500,784245,275493,261715,0,0,0,0.04174334738087719
Bulgaria,BG,2,BG32,Северен централен,EP,2014,PEOPLE'S VOICE,PEOPLE'S VOICE,PEOPLE'S VOICE,2024,741,784245,275493,261715,0,0,0,0.00268972351384608
Bulgaria,BG,2,BG32,Северен централен,EP,2014,RB,REFORMIST BLOC,REFORMATORSKI BLOK,3189,12788,784245,275493,261715,0,0,0,0.04641860228753543
Bulgaria,BG,2,BG32,Северен централен,EP,2019,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,2319,748956,242104,232276,1,1,1,0.00957852823579949
Bulgaria,BG,2,BG32,Северен централен,EP,2019,BSP/KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,52883,748956,242104,232276,0,0,0,0.21843092224829
Bulgaria,BG,2,BG32,Северен централен,EP,2019,DEMOCRATIC BULGARIA,NA,NA,NA,8806,748956,242104,232276,0,0,0,0.03637279846677461
Bulgaria,BG,2,BG32,Северен централен,EP,2019,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,48588,748956,242104,232276,0,0,0,0.20069061229884677
Bulgaria,BG,2,BG32,Северен централен,EP,2019,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,68387,748956,242104,232276,1,0,0,0.2824695172322638
Bulgaria,BG,2,BG32,Северен централен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,NA,NA,NA,2289,748956,242104,232276,0,0,0,0.00945461454581502
Bulgaria,BG,2,BG32,Северен централен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,NA,NA,NA,2483,748956,242104,232276,0,0,0,0.01025592307438125
Bulgaria,BG,2,BG32,Северен централен,EP,2019,IMRO-BNP,IMRO -- BULGARIAN NATIONAL MOVEMENT,VMRO - BULGARSKO NATSIONALNO DVIZHENIE,2056,16006,748956,242104,232276,1,1,1,0.06611208406304729
Bulgaria,BG,2,BG32,Северен централен,EP,2019,NDSV-NEW TIME,NA,NA,NA,1844,748956,242104,232276,0,0,0,0.00761656147771205
Bulgaria,BG,2,BG32,Северен централен,EP,2019,NFSB,NATIONAL FRONT FOR THE SALVATION OF BULGARIA,NATZIONALEN FRONT ZA SPASENIE NA BULGARIA,2057,2298,748956,242104,232276,1,1,1,0.00949178865281036
Bulgaria,BG,2,BG32,Северен централен,EP,2019,NO ONE,NA,NA,NA,7048,748956,242104,232276,0,0,0,0.02911145623368469
Bulgaria,BG,2,BG32,Северен централен,EP,2019,OTHER,NA,NA,NA,8248,748956,242104,232276,0,0,0,0.03406800383306348
Bulgaria,BG,2,BG32,Северен централен,EP,2019,REVIVAL,REVIVAL,VAZRAZHDANE,5862,1874,748956,242104,232276,0,0,0,0.00774047516769652
Bulgaria,BG,2,BG32,Северен централен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,NA,NA,NA,9203,748956,242104,232276,0,0,0,0.03801258963090242
Bulgaria,BG,2,BG33,Североизточен,EP,2007,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,46452,865718,316118,313559,1,1,1,0.14694512808508214
Bulgaria,BG,2,BG33,Североизточен,EP,2007,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,88480,865718,316118,313559,0,0,0,0.27989548206682313
Bulgaria,BG,2,BG33,Североизточен,EP,2007,DSB,DEMOCRATS FOR A STRONG BULGARIA,DEMOKRATI ZA SILNA BALGARIJA,1195,9217,865718,316118,313559,0,0,0,0.0291568338405279
Bulgaria,BG,2,BG33,Североизточен,EP,2007,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,68276,865718,316118,313559,1,0,0,0.21598263939415027
Bulgaria,BG,2,BG33,Североизточен,EP,2007,NDSV,NATIONAL MOVEMENT (SIMEON II) FOR STABILITY AND PROGRESS,NACIONALNO DVIZENIE (SIMEON VTORI) ZA STABILNOST I VAZHOD,374,19978,865718,316118,313559,1,0,0,0.0631979197641387
Bulgaria,BG,2,BG33,Североизточен,EP,2007,OTHER,NA,NA,NA,10108,865718,316118,313559,0,0,0,0.0319754015905453
Bulgaria,BG,2,BG33,Североизточен,EP,2007,PBSD+PDS,NA,NA,NA,4348,865718,316118,313559,0,0,0,0.01375435755002878
Bulgaria,BG,2,BG33,Североизточен,EP,2007,PES,NA,NA,NA,53868,865718,316118,313559,0,0,0,0.17040472228724718
Bulgaria,BG,2,BG33,Североизточен,EP,2007,SDS,UNION OF DEMOCRATIC FORCES,SAYUZ NA DEMOKRATICHNI SILI,482,10002,865718,316118,313559,0,0,0,0.03164008376618858
Bulgaria,BG,2,BG33,Североизточен,EP,2007,ZNS,AGRARIAN PEOPLE'S UNION,ZEMEDELSKI NARODEN SUYUZ,747,2830,865718,316118,313559,0,0,0,0.00895235323518433
Bulgaria,BG,2,BG33,Североизточен,EP,2009,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,53034,862535,381516,377978,1,1,1,0.13900858679583555
Bulgaria,BG,2,BG33,Североизточен,EP,2009,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,78820,862535,381516,377978,0,0,0,0.2065968399752566
Bulgaria,BG,2,BG33,Североизточен,EP,2009,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,84147,862535,381516,377978,1,0,0,0.22055955713521844
Bulgaria,BG,2,BG33,Североизточен,EP,2009,IMRO,IMRO -- BULGARIAN NATIONAL MOVEMENT,VMRO - BULGARSKO NATSIONALNO DVIZHENIE,2056,6486,862535,381516,377978,1,1,1,0.01700059761582738
Bulgaria,BG,2,BG33,Североизточен,EP,2009,KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,61218,862535,381516,377978,0,0,0,0.16045984965243923
Bulgaria,BG,2,BG33,Североизточен,EP,2009,LIDER,LIDER,LIDER,265,21318,862535,381516,377978,0,0,0,0.05587707986034661
Bulgaria,BG,2,BG33,Североизточен,EP,2009,NDSV,NATIONAL MOVEMENT (SIMEON II) FOR STABILITY AND PROGRESS,NACIONALNO DVIZENIE (SIMEON VTORI) ZA STABILNOST I VAZHOD,374,30209,862535,381516,377978,1,0,0,0.07918147600624875
Bulgaria,BG,2,BG33,Североизточен,EP,2009,OTHER,NA,NA,NA,8163,862535,381516,377978,0,0,0,0.02139621929355518
Bulgaria,BG,2,BG33,Североизточен,EP,2009,RZS,"ORDER, LAW AND JUSTICE","RED, ZAKONNOST I SPRAVEDLIVOST",272,15851,862535,381516,377978,1,1,0,0.04154740561339498
Bulgaria,BG,2,BG33,Североизточен,EP,2009,SINYATA,BLUE COALITION,SINYATA KOALITSIA,58,18732,862535,381516,377978,0,0,0,0.04909885823923505
Bulgaria,BG,2,BG33,Североизточен,EP,2014,ABC,ALTERNATIVE FOR BULGARIAN REVIVAL,ALTERNATIVA ZA BALGARSKO VAZRAZHDANE,3187,12839,848318,311587,295454,0,0,0,0.0412051850686967
Bulgaria,BG,2,BG33,Североизточен,EP,2014,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,7848,848318,311587,295454,1,1,1,0.02518718688520381
Bulgaria,BG,2,BG33,Североизточен,EP,2014,BBT,BULGARIA WITHOUT CENSORSHIP,BALGARIJA BES ZENSURA,3188,29573,848318,311587,295454,1,0,1,0.094910891661077
Bulgaria,BG,2,BG33,Североизточен,EP,2014,BSP/KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,46701,848318,311587,295454,0,0,0,0.14988109260014057
Bulgaria,BG,2,BG33,Североизточен,EP,2014,COALITION CODE,NA,NA,NA,2033,848318,311587,295454,0,0,0,0.00652466245382509
Bulgaria,BG,2,BG33,Североизточен,EP,2014,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,74038,848318,311587,295454,0,0,0,0.2376158183749643
Bulgaria,BG,2,BG33,Североизточен,EP,2014,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,82076,848318,311587,295454,1,0,0,0.26341278679790875
Bulgaria,BG,2,BG33,Североизточен,EP,2014,NFSB,NATIONAL FRONT FOR THE SALVATION OF BULGARIA,NATZIONALEN FRONT ZA SPASENIE NA BULGARIA,2057,10591,848318,311587,295454,1,1,1,0.03399050666427033
Bulgaria,BG,2,BG33,Североизточен,EP,2014,OTHER,NA,NA,NA,12021,848318,311587,295454,0,0,0,0.03857991507989743
Bulgaria,BG,2,BG33,Североизточен,EP,2014,PEOPLE'S VOICE,PEOPLE'S VOICE,PEOPLE'S VOICE,2024,1905,848318,311587,295454,0,0,0,0.00611386225997875
Bulgaria,BG,2,BG33,Североизточен,EP,2014,RB,REFORMIST BLOC,REFORMATORSKI BLOK,3189,15829,848318,311587,295454,0,0,0,0.05080122084682609
Bulgaria,BG,2,BG33,Североизточен,EP,2019,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,2379,841463,277263,266239,1,1,1,0.00858030101383884
Bulgaria,BG,2,BG33,Североизточен,EP,2019,BSP/KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,55054,841463,277263,266239,0,0,0,0.19856237579482297
Bulgaria,BG,2,BG33,Североизточен,EP,2019,DEMOCRATIC BULGARIA,NA,NA,NA,10369,841463,277263,266239,0,0,0,0.03739770542769861
Bulgaria,BG,2,BG33,Североизточен,EP,2019,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,65826,841463,277263,266239,0,0,0,0.23741357483688771
Bulgaria,BG,2,BG33,Североизточен,EP,2019,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,68937,841463,277263,266239,1,0,0,0.24863396847036928
Bulgaria,BG,2,BG33,Североизточен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,NA,NA,NA,2717,841463,277263,266239,0,0,0,0.00979936017427496
Bulgaria,BG,2,BG33,Североизточен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,NA,NA,NA,2268,841463,277263,266239,0,0,0,0.0081799591002045
Bulgaria,BG,2,BG33,Североизточен,EP,2019,IMRO-BNP,IMRO -- BULGARIAN NATIONAL MOVEMENT,VMRO - BULGARSKO NATSIONALNO DVIZHENIE,2056,16530,841463,277263,266239,1,1,1,0.05961848497635819
Bulgaria,BG,2,BG33,Североизточен,EP,2019,NDSV-NEW TIME,NA,NA,NA,2101,841463,277263,266239,0,0,0,0.00757764288779967
Bulgaria,BG,2,BG33,Североизточен,EP,2019,NFSB,NATIONAL FRONT FOR THE SALVATION OF BULGARIA,NATZIONALEN FRONT ZA SPASENIE NA BULGARIA,2057,3682,841463,277263,266239,1,1,1,0.01327981014415915
Bulgaria,BG,2,BG33,Североизточен,EP,2019,NO ONE,NA,NA,NA,6816,841463,277263,266239,0,0,0,0.02458315750749288
Bulgaria,BG,2,BG33,Североизточен,EP,2019,OTHER,NA,NA,NA,9796,841463,277263,266239,0,0,0,0.03533107554920779
Bulgaria,BG,2,BG33,Североизточен,EP,2019,REVIVAL,REVIVAL,VAZRAZHDANE,5862,3045,841463,277263,266239,0,0,0,0.01098235249564492
Bulgaria,BG,2,BG33,Североизточен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,NA,NA,NA,16719,841463,277263,266239,0,0,0,0.06030014823470856
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,53681,974172,299440,296652,1,1,1,0.17927130643868555
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,53988,974172,299440,296652,0,0,0,0.18029655356665775
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,DSB,DEMOCRATS FOR A STRONG BULGARIA,DEMOKRATI ZA SILNA BALGARIJA,1195,8696,974172,299440,296652,0,0,0,0.0290408763024312
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,67074,974172,299440,296652,1,0,0,0.22399812984237244
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,NDSV,NATIONAL MOVEMENT (SIMEON II) FOR STABILITY AND PROGRESS,NACIONALNO DVIZENIE (SIMEON VTORI) ZA STABILNOST I VAZHOD,374,14272,974172,299440,296652,1,0,0,0.04766230296553567
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,OTHER,NA,NA,NA,10215,974172,299440,296652,0,0,0,0.0341136788672188
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,PBSD+PDS,NA,NA,NA,5872,974172,299440,296652,0,0,0,0.01960993855196366
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,PES,NA,NA,NA,65652,974172,299440,296652,0,0,0,0.21924926529521777
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,SDS,UNION OF DEMOCRATIC FORCES,SAYUZ NA DEMOKRATICHNI SILI,482,12069,974172,299440,296652,0,0,0,0.0403052364413572
Bulgaria,BG,2,BG34,Югоизточен,EP,2007,ZNS,AGRARIAN PEOPLE'S UNION,ZEMEDELSKI NARODEN SUYUZ,747,5133,974172,299440,296652,0,0,0,0.01714199839700774
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,68285,972129,393772,390077,1,1,1,0.17341253314100546
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,44274,972129,393772,390077,0,0,0,0.11243562264457604
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,91818,972129,393772,390077,1,0,0,0.23317554320774456
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,IMRO,IMRO -- BULGARIAN NATIONAL MOVEMENT,VMRO - BULGARSKO NATSIONALNO DVIZHENIE,2056,9607,972129,393772,390077,1,1,1,0.02439736700425627
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,74287,972129,393772,390077,0,0,0,0.1886548561096269
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,LIDER,LIDER,LIDER,265,26347,972129,393772,390077,0,0,0,0.06690927744989486
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,NDSV,NATIONAL MOVEMENT (SIMEON II) FOR STABILITY AND PROGRESS,NACIONALNO DVIZENIE (SIMEON VTORI) ZA STABILNOST I VAZHOD,374,26382,972129,393772,390077,1,0,0,0.06699816137257093
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,OTHER,NA,NA,NA,7216,972129,393772,390077,0,0,0,0.01832532531515699
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,RZS,"ORDER, LAW AND JUSTICE","RED, ZAKONNOST I SPRAVEDLIVOST",272,19273,972129,393772,390077,1,1,0,0.04894456690673791
Bulgaria,BG,2,BG34,Югоизточен,EP,2009,SINYATA,BLUE COALITION,SINYATA KOALITSIA,58,22588,972129,393772,390077,0,0,0,0.05736314415448534
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,ABC,ALTERNATIVE FOR BULGARIAN REVIVAL,ALTERNATIVA ZA BALGARSKO VAZRAZHDANE,3187,11373,953011,337810,319786,0,0,0,0.03366685414878186
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,8970,953011,337810,319786,1,1,1,0.02655338799917113
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,BASTA,NA,NA,NA,738,953011,337810,319786,0,0,0,0.00218466001598531
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,BBT,BULGARIA WITHOUT CENSORSHIP,BALGARIJA BES ZENSURA,3188,32679,953011,337810,319786,1,0,1,0.09673781119564252
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,BSP/KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,64391,953011,337810,319786,0,0,0,0.19061306651668097
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,COALITION CODE,NA,NA,NA,427,953011,337810,319786,0,0,0,0.00126402415559042
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,46674,953011,337810,319786,0,0,0,0.13816642491341286
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,GERB,CITIZENS FOR EUROPEAN DEVELOPMENT OF BULGARIA,GRAZHDANI ZA EVROPEYSKO RAZVITIE NA BALGARIYA,760,106366,953011,337810,319786,1,0,0,0.314869305230751
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,NFSB,NATIONAL FRONT FOR THE SALVATION OF BULGARIA,NATZIONALEN FRONT ZA SPASENIE NA BULGARIA,2057,17858,953011,337810,319786,1,1,1,0.05286403599656612
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,OTHER,NA,NA,NA,16398,953011,337810,319786,0,0,0,0.04854207986738107
Bulgaria,BG,2,BG34,Югоизточен,EP,2014,RB,REFORMIST BLOC,REFORMATORSKI BLOK,3189,13912,953011,337810,319786,0,0,0,0.0411829134720701
Bulgaria,BG,2,BG34,Югоизточен,EP,2019,ATAKA,NATIONAL UNION ATTACK,NATSIONALEN SAYUZ ATAKA,1793,3932,930952,288994,277222,1,1,1,0.01360581880592676
Bulgaria,BG,2,BG34,Югоизточен,EP,2019,BSP/KB,COALITION FOR BULGARIA -- DEMOCRATIC LEFT,KOALICIJA ZA BALGARIJA - KOALICIJA ZA BALGARIJA,1665,72210,930952,288994,277222,0,0,0,0.24986677924109152
Bulgaria,BG,2,BG34,Югоизточен,EP,2019,COALITION FOR BULGARIA,NA,NA,NA,376,930952,288994,277222,0,0,0,0.00130106507401537
Bulgaria,BG,2,BG34,Югоизточен,EP,2019,DEMOCRATIC BULGARIA,NA,NA,NA,9825,930952,288994,277222,0,0,0,0.03399724561755607
Bulgaria,BG,2,BG34,Югоизточен,EP,2019,DPS,MOVEMENT FOR RIGHTS AND FREEDOMS,DVIZHENIE ZA PRAVA I SVOBODI,982,39413,930952,288994,277222,0,0,0,0.13637999404831935
