"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DK05","Northern Jutland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.13,,
"FIN","Finland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.142,,
"FI19","Western Finland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.157,,
"FI1C","Southern Finland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.142,,
"FI1D","Eastern and Northern Finland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.172,,
"FRA","France","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.144,,
"FR10","Ile de France","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.124,,
"FR21","Champagne-Ardenne","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.145,,
"FR22","Picardy","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.159,,
"FR23","Upper Normandy","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.124,,
"FR24","Centre (FR)","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.106,,
"FR25","Lower Normandy ","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.144,,
"FR26","Burgundy","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.168,,
"FR30","Nord-Pas-de-Calais","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.194,,
"FR41","Lorraine","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.145,,
"FR42","Alsace ","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.124,,
"FR43","Franche-Comté","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.14,,
"FR51","Pays de la Loire","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.136,,
"FR52","Brittany","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.111,,
"FR53","Poitou-Charentes","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.142,,
"FR61","Aquitaine","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.134,,
"FR62","Midi-Pyrénées","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.144,,
"FR63","Limousin","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.178,,
"FR71","Rhône-Alpes","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.137,,
"FR72","Auvergne","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.15,,
"FR81","Languedoc-Roussillon ","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.211,,
"FR82","Provence-Alpes-Côte d'Azur","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.172,,
"FR83","Corsica","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2010","2010","RATIO","Ratio","0","Units",,,0.208,,
"DEU","Germany","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.153,,
"DE1","Baden-Württemberg ","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.104,,
"DE2","Bavaria","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.13,,
"DE3","Berlin","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.216,,
"DE4","Brandenburg","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.22,,
"DE7","Hesse","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.13,,
"DE8","Mecklenburg-Vorpommern","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.242,,
"DE9","Lower Saxony ","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.156,,
"DEA","North Rhine-Westphalia","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.147,,
"DEB","Rhineland-Palatinate","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.146,,
"DED","Saxony","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.173,,
"DEE","Saxony-Anhalt","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.234,,
"DEF","Schleswig-Holstein","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.171,,
"DEG","Thuringia","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.247,,
"GRC","Greece","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.207,,
"GR1","Northern Greece","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.238,,
"GR2","Central Greece","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.24,,
"GR3","Athens","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.153,,
"GR4","Aegean Islands and Crete","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.239,,
"HUN","Hungary","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.144,,
"HU1","Central Hungary","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.119,,
"HU2","Transdanubia","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.117,,
"HU3","Great Plain and North","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.186,,
"ISR","Israel","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.251,,
"IL01","Jerusalem District","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.472,,
"IL02","Northern District","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.356,,
"IL03","Haifa District","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.24,,
"IL04","Central District","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.151,,
"IL05","Tel Aviv District","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.148,,
"IL06","Southern District","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.218,,
"ITA","Italy","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.196,,
"ITC1","Piedmont","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.147,,
"ITC2","Aosta Valley","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.09,,
"ITC3","Liguria","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.183,,
"ITC4","Lombardy","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.096,,
"ITF1","Abruzzo","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.226,,
"ITF2","Molise","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.339,,
"ITF3","Campania","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.382,,
"ITF4","Apulia","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.255,,
"ITF5","Basilicata ","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.266,,
"ITF6","Calabria","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.319,,
"ITG1","Sicily","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.393,,
"ITG2","Sardinia","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.244,,
"ITH1","Province of Bolzano-Bozen","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.058,,
"ITH2","Province of Trento","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.098,,
"ITH3","Veneto","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.119,,
"ITH4","Friuli-Venezia Giulia","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.092,,
"ITH5","Emilia–Romagna","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.1,,
"ITI1","Tuscany","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.118,,
"ITI2","Umbria","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.172,,
"ITI3","Marche","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.125,,
"ITI4","Lazio","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.191,,
"JPN","Japan","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.221,,
"JPA","Hokkaido","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.259,,
"JPB","Tohoku","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.262,,
"JPC","Northern-Kanto, Koshin","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.211,,
"JPD","Southern-Kanto","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.175,,
"JPE","Hokuriku","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.181,,
"JPF","Toukai","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.163,,
"JPG","Kansai region","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.221,,
"JPH","Chugoku","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.183,,
"JPI","Shikoku","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.281,,
"JPJ","Kyushu, Okinawa","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2009","2009","RATIO","Ratio","0","Units",,,0.33,,
"MEX","Mexico","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.269,,
"ME01","Aguascalientes","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.184,,
"ME02","Baja California Norte","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.108,,
"ME03","Baja California Sur","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.154,,
"ME04","Campeche","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.263,,
"ME05","Coahuila","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.168,,
"ME06","Colima","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.157,,
"ME07","Chiapas","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.573,,
"ME08","Chihuahua","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.234,,
"ME09","Federal District (MX)","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.103,,
"ME10","Durango","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.273,,
"ME11","Guanajuato","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.251,,
"ME12","Guerrero","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.436,,
"ME13","Hidalgo","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","VALUE","Value","2014","2014","RATIO","Ratio","0","Units",,,0.348,,
