"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","CH05","Eastern Switzerland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2012","2012",,,"0","Units",,,57.6,,
"2","Large regions (TL2)","ES51","Catalonia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,42.3,,
"2","Large regions (TL2)","ME16","Michoacan","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,41.2,,
"2","Large regions (TL2)","DE6","Hamburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,68.6,,
"2","Large regions (TL2)","US19","Iowa","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2004","2004",,,"0","Units",,,51.5,,
"2","Large regions (TL2)","US21","Kentucky","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2004","2004",,,"0","Units",,,45.4,,
"2","Large regions (TL2)","TR31","Izmir","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2010","2010",,,"0","Units",,,33.3,,
"2","Large regions (TL2)","AT21","Carinthia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,46.4,,
"2","Large regions (TL2)","UKM","Scotland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,47,,
"2","Large regions (TL2)","US26","Michigan","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,40.7,,
"2","Large regions (TL2)","SK01","Bratislava Region","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,70.4,,
"2","Large regions (TL2)","UKH","East of England","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,45,,
"2","Large regions (TL2)","US11","District of Columbia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2005","2005",,,"0","Units",,,124.9,,
"2","Large regions (TL2)","ME14","Jalisco","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2012","2012",,,"0","Units",,,43.3,,
"2","Large regions (TL2)","ZA05","Limpopo","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,33.5,,
"2","Large regions (TL2)","FI1D","Eastern and Northern Finland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,41.6,,
"2","Large regions (TL2)","ME15","Mexico","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2012","2012",,,"0","Units",,,41,,
"2","Large regions (TL2)","ES11","Galicia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2012","2012",,,"0","Units",,,37.4,,
"2","Large regions (TL2)","US40","Oklahoma","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,45,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2010","2010",,,"0","Units",,,43.8,,
"2","Large regions (TL2)","DK02","Zealand","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2004","2004",,,"0","Units",,,40.6,,
"2","Large regions (TL2)","KR04","Jeolla Region","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,47.6,,
"2","Large regions (TL2)","BE3","Walloon Region","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,34.6,,
"2","Large regions (TL2)","SK01","Bratislava Region","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,72.3,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2007","2007",,,"0","Units",,,50.5,,
"2","Large regions (TL2)","US36","New York","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,45.2,,
"2","Large regions (TL2)","IS02","Other Regions","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2005","2005",,,"0","Units",,,52.4,,
"2","Large regions (TL2)","UKE","Yorkshire and The Humber","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2004","2004",,,"0","Units",,,46.4,,
"2","Large regions (TL2)","ES22","Navarra","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,43.3,,
"2","Large regions (TL2)","US30","Montana","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2007","2007",,,"0","Units",,,48.3,,
"2","Large regions (TL2)","US42","Pennsylvania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,45.7,,
"2","Large regions (TL2)","LV00","Latvia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,44.2,,
"2","Large regions (TL2)","DE4","Brandenburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2012","2012",,,"0","Units",,,44.2,,
"2","Large regions (TL2)","CZ08","Moravia-Silesia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,43.4,,
"2","Large regions (TL2)","CA12","Nova Scotia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2007","2007",,,"0","Units",,,47.5,,
"2","Large regions (TL2)","TR32","Southern Aegean","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2012","2012",,,"0","Units",,,42.5,,
"2","Large regions (TL2)","AT12","Lower Austria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,42.3,,
"2","Large regions (TL2)","CA13","New Brunswick","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2010","2010",,,"0","Units",,,47.5,,
"2","Large regions (TL2)","CZ05","Northeast","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,44.9,,
"2","Large regions (TL2)","TR61","Mediterranean region - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,38.3,,
"2","Large regions (TL2)","ES23","La Rioja","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,47.8,,
"2","Large regions (TL2)","PT15","Algarve","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,52.2,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,62.8,,
"2","Large regions (TL2)","US26","Michigan","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,42.7,,
"2","Large regions (TL2)","US02","Alaska","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,50.8,,
"2","Large regions (TL2)","AT32","Salzburg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,56.9,,
"2","Large regions (TL2)","AU3","Queensland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,50.9,,
"2","Large regions (TL2)","DK03","Southern Denmark","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,51.7,,
"2","Large regions (TL2)","US22","Louisiana","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2012","2012",,,"0","Units",,,43.8,,
