"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","RUS","Russia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,15.34,,
"1","Country","RUS","Russia","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,2049680,,
"1","Country","RUS","Russia","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,14.2,,
"1","Country","RUS","Russia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,14.29,,
"1","Country","RUS","Russia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,14.09,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,16.051,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,19.97,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,17455.5,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,11.5,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,14.321,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-11,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,12.24,,
"2","Large regions (TL2)","RU01","Belgorod Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.2,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,17.618,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,17.253,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,8619.94,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,6.6,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,13.971,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-4,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,14.668,,
"2","Large regions (TL2)","RU02","Bryansk Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,12.558,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,16.793,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,10871.1,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,7.4,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,13.845,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,0,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,15.571,,
"2","Large regions (TL2)","RU03","Vladimir Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,14.513,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,17.983,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,17011.7,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,7.3,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,14.812,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-12,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,12.213,,
"2","Large regions (TL2)","RU04","Voronezh Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.2,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,14.702,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,16.521,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,7502.22,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,7,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,11.631,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,4,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,11.595,,
"2","Large regions (TL2)","RU05","Ivanovo Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,13.516,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,20.517,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,4413.23,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,4.3,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,11.668,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-2,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,14.659,,
"2","Large regions (TL2)","RU06","Kaluga Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,11.623,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,12.401,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,14071.9,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,20.7,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,11.47,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,14,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,10.234,,
"2","Large regions (TL2)","RU07","Kostroma Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU08","Kursk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,14.23,,
"2","Large regions (TL2)","RU08","Kursk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,20.735,,
"2","Large regions (TL2)","RU08","Kursk Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,7753.05,,
"2","Large regions (TL2)","RU08","Kursk Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,6.8,,
"2","Large regions (TL2)","RU08","Kursk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,13.292,,
"2","Large regions (TL2)","RU08","Kursk Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-11,,
"2","Large regions (TL2)","RU08","Kursk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,12.377,,
"2","Large regions (TL2)","RU08","Kursk Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,14.943,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,19.447,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,34525.3,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,29.2,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,14.339,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-18,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,12.61,,
"2","Large regions (TL2)","RU09","Lipetsk Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU10","Moscow Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,14.209,,
"2","Large regions (TL2)","RU10","Moscow Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,21.922,,
"2","Large regions (TL2)","RU10","Moscow Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,73269.4,,
"2","Large regions (TL2)","RU10","Moscow Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,10.6,,
"2","Large regions (TL2)","RU10","Moscow Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,13.5,,
"2","Large regions (TL2)","RU10","Moscow Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-5,,
"2","Large regions (TL2)","RU10","Moscow Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,15.356,,
"2","Large regions (TL2)","RU10","Moscow Oblast","NO2_EMISSIONS","NO2 Emissions (in 10^n molecules/cm2)","ALL","All regions","2012","2012",,,"0","Units",,,1.38,,
"2","Large regions (TL2)","RU11","Oryol Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,13.185,,
"2","Large regions (TL2)","RU11","Oryol Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,20.535,,
"2","Large regions (TL2)","RU11","Oryol Oblast","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,7745.05,,
"2","Large regions (TL2)","RU11","Oryol Oblast","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,9.7,,
"2","Large regions (TL2)","RU11","Oryol Oblast","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,11.474,,
"2","Large regions (TL2)","RU11","Oryol Oblast","CO2_SEQUEST","Net Ecosystem Productivity measured by CO2 Sequestration or Release (in g/m2)","ALL","All regions","2011","2011",,,"0","Units",,,-13,,
